indicateur,branche,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,source_fichier,domaine
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2019 T2,23.4,23.4,2019 T2,2019 T2,trimestrielle,2019,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2019 T3,25.7,25.7,2019 T3,2019 T3,trimestrielle,2019,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2019 T4,28.63969,28.63969,2019 T4,2019 T4,trimestrielle,2019,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2020 T1,20.6,20.6,2020 T1,2020 T1,trimestrielle,2020,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2020 T2,20.6,20.6,2020 T2,2020 T2,trimestrielle,2020,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2020 T3,22.5,22.5,2020 T3,2020 T3,trimestrielle,2020,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"INDUSTRIES DU VERRE, DE LA CERAMIQUE ET DES MATERIAUX DE CONSTRUCTION (Division 26)",Base 100 2007,2020 T4,21.1,21.1,2020 T4,2020 T4,trimestrielle,2020,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2007 T1,195.4,195.4,2007 T1,2007 T1,trimestrielle,2007,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2007 T2,42.1,42.1,2007 T2,2007 T2,trimestrielle,2007,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2007 T3,42.2,42.2,2007 T3,2007 T3,trimestrielle,2007,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2007 T4,120.2,120.2,2007 T4,2007 T4,trimestrielle,2007,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2008 T1,108.4,108.4,2008 T1,2008 T1,trimestrielle,2008,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2008 T2,81.2,81.2,2008 T2,2008 T2,trimestrielle,2008,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2008 T3,90.6,90.6,2008 T3,2008 T3,trimestrielle,2008,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2008 T4,122.3,122.3,2008 T4,2008 T4,trimestrielle,2008,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2009 T1,200.4,200.4,2009 T1,2009 T1,trimestrielle,2009,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2009 T2,196.0,196.0,2009 T2,2009 T2,trimestrielle,2009,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2009 T3,158.8,158.8,2009 T3,2009 T3,trimestrielle,2009,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2009 T4,194.0,194.0,2009 T4,2009 T4,trimestrielle,2009,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2010 T1,270.8,270.8,2010 T1,2010 T1,trimestrielle,2010,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2010 T2,261.6,261.6,2010 T2,2010 T2,trimestrielle,2010,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2010 T3,317.0,317.0,2010 T3,2010 T3,trimestrielle,2010,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2010 T4,353.3,353.3,2010 T4,2010 T4,trimestrielle,2010,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2011 T1,92.5,92.5,2011 T1,2011 T1,trimestrielle,2011,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2011 T2,102.0,102.0,2011 T2,2011 T2,trimestrielle,2011,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2011 T3,126.0,126.0,2011 T3,2011 T3,trimestrielle,2011,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2011 T4,135.2,135.2,2011 T4,2011 T4,trimestrielle,2011,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2012 T1,130.8,130.8,2012 T1,2012 T1,trimestrielle,2012,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2012 T2,169.4,169.4,2012 T2,2012 T2,trimestrielle,2012,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2012 T3,135.4,135.4,2012 T3,2012 T3,trimestrielle,2012,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2012 T4,100.1,100.1,2012 T4,2012 T4,trimestrielle,2012,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2013 T1,240.2,240.2,2013 T1,2013 T1,trimestrielle,2013,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2013 T2,98.5,98.5,2013 T2,2013 T2,trimestrielle,2013,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2013 T3,66.0,66.0,2013 T3,2013 T3,trimestrielle,2013,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2013 T4,64.5,64.5,2013 T4,2013 T4,trimestrielle,2013,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2014 T1,134.5,134.5,2014 T1,2014 T1,trimestrielle,2014,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2014 T2,162.0,162.0,2014 T2,2014 T2,trimestrielle,2014,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2014 T3,81.5,81.5,2014 T3,2014 T3,trimestrielle,2014,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2014 T4,86.3,86.3,2014 T4,2014 T4,trimestrielle,2014,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2015 T1,86.2,86.2,2015 T1,2015 T1,trimestrielle,2015,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2015 T2,104.9,104.9,2015 T2,2015 T2,trimestrielle,2015,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2015 T3,97.2,97.2,2015 T3,2015 T3,trimestrielle,2015,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2015 T4,95.4,95.4,2015 T4,2015 T4,trimestrielle,2015,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2016 T1,163.2,163.2,2016 T1,2016 T1,trimestrielle,2016,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2016 T2,109.4,109.4,2016 T2,2016 T2,trimestrielle,2016,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2016 T3,163.2,163.2,2016 T3,2016 T3,trimestrielle,2016,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2016 T4,154.6,154.6,2016 T4,2016 T4,trimestrielle,2016,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2017 T1,142.9,142.9,2017 T1,2017 T1,trimestrielle,2017,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2017 T2,154.0,154.0,2017 T2,2017 T2,trimestrielle,2017,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2017 T3,140.8,140.8,2017 T3,2017 T3,trimestrielle,2017,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2017 T4,97.1,97.1,2017 T4,2017 T4,trimestrielle,2017,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2018 T1,96.9,96.9,2018 T1,2018 T1,trimestrielle,2018,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2018 T2,111.6,111.6,2018 T2,2018 T2,trimestrielle,2018,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2018 T3,136.8,136.8,2018 T3,2018 T3,trimestrielle,2018,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2018 T4,140.4,140.4,2018 T4,2018 T4,trimestrielle,2018,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2019 T1,167.3,167.3,2019 T1,2019 T1,trimestrielle,2019,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2019 T2,111.6,111.6,2019 T2,2019 T2,trimestrielle,2019,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2019 T3,136.8,136.8,2019 T3,2019 T3,trimestrielle,2019,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDUSTRIES METALLIQUES (Divisions 27 & 28),Base 100 2007,2019 T4,132.074581,132.074581,2019 T4,2019 T4,trimestrielle,2019,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
