indicateur,branche_d_activit,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,source_fichier,domaine,branche,trimestre,domaine_d_activit_s,sexe
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.1,0.1,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.137504409924958,0.137504409924958,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.6,0.6,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.600402414798737,0.600402414798737,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.7,0.7,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.691018114872579,0.691018114872579,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Transports, activités auxiliaires",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.3,0.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.418215036392212,0.418215036392212,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.8,0.8,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.191037804595634,0.191037804595634,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.2,0.2,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.341857969760895,0.341857969760895,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.5,0.5,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.168141542791863,0.168141542791863,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.2,0.2,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.379735618829727,0.379735618829727,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.6,0.6,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.179030534958968,0.179030534958968,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Activités financières,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.2,0.2,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.35148286819458,0.35148286819458,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.9,0.9,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.540359158483483,0.540359158483483,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.1,0.1,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.328317433595657,0.328317433595657,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.4,0.4,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.095826868192182,0.095826868192182,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.2,0.2,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.339808404445648,0.339808404445648,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.7,0.7,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.307237301410145,0.307237301410145,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,"Immobilier, location, services aux entreprises",,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,1.5,1.5,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,2.13644957542419,2.13644957542419,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,2.9,2.9,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.964827560123395,0.964827560123395,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.5,0.5,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,0.909149706363678,0.909149706363678,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,1.0,1.0,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.312276187805602,0.312276187805602,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Femme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,1.0,1.0,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,1.51797163486481,1.51797163486481,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,0.9,0.9,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,0.622616226834664,0.622616226834664,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Administration publique,,,Ensemble
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,1.3,1.3,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Education,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2005,1.13419723510742,1.13419723510742,2005,2005,annuelle,2005,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Education,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2007,2.1,2.1,2007,2007,annuelle,2007,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Education,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2010,1.15883529673892,1.15883529673892,2010,2010,annuelle,2010,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Education,,,Homme
Répartition des travailleurs par branches d'activités selon le sexe,,%,2003,0.5,0.5,2003,2003,annuelle,2003,Répartition des travailleurs par branches d'activités selon le sexe.csv,activites_economiques,Education,,,Femme
