indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,juin 2024,1101.06,1101.06,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,juillet 2024,1150.0,1150.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,aout 2024,1200.0,1200.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,septembre 2024,1200.0,1200.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,novembre 2024,1199.99999999999,1199.99999999999,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,decembre 2024,1200.0,1200.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,janvier 2025,1199.99999999999,1199.99999999999,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,fevrier 2025,1199.99999999999,1199.99999999999,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,mars 2025,1199.99999999999,1199.99999999999,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,avril 2025,1341.64078649987,1341.64078649987,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,mai 2025,1341.64078649987,1341.64078649987,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,juin 2025,1095.44511501033,1095.44511501033,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,juillet 2025,1199.99999999999,1199.99999999999,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,aout 2025,1199.99999999999,1199.99999999999,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Huile d'arachide,FCFA/litre,septembre 2025,999.999999999999,999.999999999999,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,janvier 2024,970.282,970.282,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,fevrier 2024,576.489,576.489,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,mars 2024,605.769,605.769,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,avril 2024,420.749,420.749,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,mai 2024,216.805,216.805,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,juin 2024,216.805,216.805,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,juillet 2024,721.864,721.864,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,aout 2024,634.441,634.441,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,septembre 2024,628.253,628.253,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,novembre 2024,1457.26394007893,1457.26394007893,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,decembre 2024,1353.63,1353.63,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,janvier 2025,1053.91800317514,1053.91800317514,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,fevrier 2025,352.58235348355,352.58235348355,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,mars 2025,377.121024012882,377.121024012882,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,avril 2025,288.338536220606,288.338536220606,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,mai 2025,451.859024853142,451.859024853142,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,juin 2025,545.557612726968,545.557612726968,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,juillet 2025,647.031920903391,647.031920903391,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,aout 2025,648.442415679214,648.442415679214,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Oignon frais rond,FCFA/kg,septembre 2025,696.960153469259,696.960153469259,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,janvier 2024,584.213,584.213,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,fevrier 2024,473.227,473.227,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,mars 2024,509.603,509.603,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,avril 2024,771.02,771.02,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,mai 2024,2708.28,2708.28,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,juin 2024,2708.28,2708.28,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,juillet 2024,966.508,966.508,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,aout 2024,903.93,903.93,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,septembre 2024,1313.31,1313.31,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,novembre 2024,880.090890304224,880.090890304224,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,decembre 2024,917.388,917.388,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,janvier 2025,692.418508240979,692.418508240979,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,fevrier 2025,816.496580927727,816.496580927727,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,mars 2025,941.554471443366,941.554471443366,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,avril 2025,1165.73522001371,1165.73522001371,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,mai 2025,961.884467782354,961.884467782354,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,juin 2025,859.803895943947,859.803895943947,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,juillet 2025,1350.84758101154,1350.84758101154,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,aout 2025,920.123655422072,920.123655422072,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Pâte d'arachide,FCFA/kg,septembre 2025,1168.07075511651,1168.07075511651,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,janvier 2024,3906.23,3906.23,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,fevrier 2024,4180.44,4180.44,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,mars 2024,4687.5,4687.5,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,avril 2024,2388.19,2388.19,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,mai 2024,1365.05,1365.05,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,juin 2024,1365.05,1365.05,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,juillet 2024,5106.6,5106.6,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,aout 2024,2604.17,2604.17,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,septembre 2024,1644.03,1644.03,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,novembre 2024,2551.55181539912,2551.55181539912,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,decembre 2024,2934.5,2934.5,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,janvier 2025,2635.23138347361,2635.23138347361,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,fevrier 2025,2387.65257704755,2387.65257704755,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,mars 2025,4166.66666666669,4166.66666666669,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,avril 2025,4295.75060078357,4295.75060078357,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,mai 2025,3971.10664623985,3971.10664623985,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,juin 2025,3454.30941455214,3454.30941455214,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,juillet 2025,3273.52298070056,3273.52298070056,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,aout 2025,3498.78399197987,3498.78399197987,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Soumbala sec,FCFA/kg,septembre 2025,3213.39870377492,3213.39870377492,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Voaga sec,FCFA/kg,janvier 2024,1442.83,1442.83,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Voaga sec,FCFA/kg,fevrier 2024,1442.83,1442.83,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Voaga sec,FCFA/kg,mars 2024,1470.59,1470.59,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Voaga sec,FCFA/kg,avril 2024,2900.99,2900.99,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Voaga sec,FCFA/kg,mai 2024,3590.72,3590.72,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Voaga sec,FCFA/kg,juin 2024,3590.72,3590.72,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
