indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil),FCFA/kg,avril 2025,368.915495078894,368.915495078894,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil),FCFA/kg,mai 2025,298.483260525236,298.483260525236,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil),FCFA/kg,juin 2025,313.15308326198,313.15308326198,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil),FCFA/kg,juillet 2025,295.487759168517,295.487759168517,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil),FCFA/kg,aout 2025,238.966837899094,238.966837899094,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil),FCFA/kg,septembre 2025,233.378753387139,233.378753387139,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2024,20500.0,20500.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2024,26000.0,26000.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,mars 2024,26000.0,26000.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,avril 2024,28000.0,28000.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,mai 2024,30000.0,30000.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,juin 2024,30000.0,30000.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,juillet 2024,35000.0,35000.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,aout 2024,35000.0,35000.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,septembre 2024,35000.0,35000.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,novembre 2024,28000.0,28000.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,decembre 2024,28000.0,28000.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,janvier 2025,30000.0,30000.0,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,fevrier 2025,30000.0,30000.0,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,mars 2025,32500.0,32500.0,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,avril 2025,36000.0,36000.0,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,mai 2025,32000.0,32000.0,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,juin 2025,32000.0,32000.0,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,juillet 2025,27500.0,27500.0,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,aout 2025,27500.0,27500.0,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Mil (petit mil)1,FCFA/Sac de 100 kg,septembre 2025,25000.0,25000.0,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,janvier 2024,14500.0,14500.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,fevrier 2024,12000.0,12000.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,mars 2024,12250.0,12250.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,avril 2024,12750.0,12750.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,mai 2024,14280.0,14280.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,juin 2024,14280.0,14280.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,juillet 2024,13750.0,13750.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,aout 2024,13750.0,13750.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,septembre 2024,15000.0,15000.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,novembre 2024,469.04157598234,469.04157598234,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,decembre 2024,500.0,500.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,janvier 2025,12247.4487139158,12247.4487139158,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,fevrier 2025,12500.0,12500.0,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,mars 2025,12500.0,12500.0,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,avril 2025,12500.0,12500.0,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,mai 2025,14500.0,14500.0,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,juin 2025,14500.0,14500.0,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,juillet 2025,14374.456511465,14374.456511465,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,aout 2025,14374.456511465,14374.456511465,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz brisé local ou importé,FCFA/Sac de 25 kg,septembre 2025,14500.0,14500.0,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,janvier 2024,500.0,500.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,fevrier 2024,600.0,600.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,mars 2024,600.0,600.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,avril 2024,550.0,550.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,mai 2024,660.0,660.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,juin 2024,660.0,660.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,juillet 2024,600.0,600.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,aout 2024,654.545,654.545,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,septembre 2024,600.0,600.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,novembre 2024,600.0,600.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,decembre 2024,600.0,600.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,janvier 2025,600.0,600.0,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,fevrier 2025,648.074069840785,648.074069840785,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,mars 2025,699.999999999999,699.999999999999,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,avril 2025,600.0,600.0,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,mai 2025,547.722557505165,547.722557505165,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,juin 2025,499.999999999999,499.999999999999,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,juillet 2025,499.999999999999,499.999999999999,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,aout 2025,499.999999999999,499.999999999999,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Riz importé,FCFA/kg,septembre 2025,499.999999999999,499.999999999999,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2024,925.0,925.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2024,800.0,800.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2024,800.0,800.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Boucle du Mouhoun,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2024,925.0,925.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
