indicateur,age,sexe,annee,date_source,date,periode_normalisee,granularite_temporelle,valeur,region,projection_type,source_fichier
population_projettee,4,homme,2023,2023,2023,2023,annuelle,20661.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2023,2023,2023,2023,annuelle,19445.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2023,2023,2023,2023,annuelle,40106.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2024,2024,2024,2024,annuelle,20541.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2024,2024,2024,2024,annuelle,19279.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2024,2024,2024,2024,annuelle,39820.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2025,2025,2025,2025,annuelle,20622.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2025,2025,2025,2025,annuelle,19339.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2025,2025,2025,2025,annuelle,39961.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2026,2026,2026,2026,annuelle,20514.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2026,2026,2026,2026,annuelle,19237.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2026,2026,2026,2026,annuelle,39751.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2027,2027,2027,2027,annuelle,20373.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2027,2027,2027,2027,annuelle,19106.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2027,2027,2027,2027,annuelle,39479.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2028,2028,2028,2028,annuelle,20483.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2028,2028,2028,2028,annuelle,19219.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2028,2028,2028,2028,annuelle,39702.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2029,2029,2029,2029,annuelle,20631.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2029,2029,2029,2029,annuelle,19357.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2029,2029,2029,2029,annuelle,39988.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2030,2030,2030,2030,annuelle,20751.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2030,2030,2030,2030,annuelle,19467.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2030,2030,2030,2030,annuelle,40218.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2031,2031,2031,2031,annuelle,20865.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2031,2031,2031,2031,annuelle,19573.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2031,2031,2031,2031,annuelle,40438.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2032,2032,2032,2032,annuelle,20970.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2032,2032,2032,2032,annuelle,19669.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2032,2032,2032,2032,annuelle,40639.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2033,2033,2033,2033,annuelle,21060.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2033,2033,2033,2033,annuelle,19750.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2033,2033,2033,2033,annuelle,40810.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2034,2034,2034,2034,annuelle,21135.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2034,2034,2034,2034,annuelle,19822.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2034,2034,2034,2034,annuelle,40957.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,homme,2035,2035,2035,2035,annuelle,21438.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,femme,2035,2035,2035,2035,annuelle,20105.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,4,ensemble,2035,2035,2035,2035,annuelle,41543.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2020,2020,2020,2020,annuelle,18473.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2020,2020,2020,2020,annuelle,17749.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2020,2020,2020,2020,annuelle,36222.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2021,2021,2021,2021,annuelle,19152.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2021,2021,2021,2021,annuelle,18312.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2021,2021,2021,2021,annuelle,37464.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2022,2022,2022,2022,annuelle,19655.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2022,2022,2022,2022,annuelle,18671.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2022,2022,2022,2022,annuelle,38326.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2023,2023,2023,2023,annuelle,20129.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2023,2023,2023,2023,annuelle,18998.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2023,2023,2023,2023,annuelle,39127.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2024,2024,2024,2024,annuelle,20470.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2024,2024,2024,2024,annuelle,19224.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2024,2024,2024,2024,annuelle,39694.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2025,2025,2025,2025,annuelle,20359.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2025,2025,2025,2025,annuelle,19067.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2025,2025,2025,2025,annuelle,39426.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2026,2026,2026,2026,annuelle,20198.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2026,2026,2026,2026,annuelle,18900.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2026,2026,2026,2026,annuelle,39098.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2027,2027,2027,2027,annuelle,20092.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2027,2027,2027,2027,annuelle,18801.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2027,2027,2027,2027,annuelle,38893.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2028,2028,2028,2028,annuelle,20232.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2028,2028,2028,2028,annuelle,18941.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2028,2028,2028,2028,annuelle,39173.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2029,2029,2029,2029,annuelle,20388.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2029,2029,2029,2029,annuelle,19087.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2029,2029,2029,2029,annuelle,39475.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2030,2030,2030,2030,annuelle,20510.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2030,2030,2030,2030,annuelle,19198.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2030,2030,2030,2030,annuelle,39708.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2031,2031,2031,2031,annuelle,20629.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2031,2031,2031,2031,annuelle,19306.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2031,2031,2031,2031,annuelle,39935.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2032,2032,2032,2032,annuelle,20744.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2032,2032,2032,2032,annuelle,19413.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2032,2032,2032,2032,annuelle,40157.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2033,2033,2033,2033,annuelle,20851.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2033,2033,2033,2033,annuelle,19510.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2033,2033,2033,2033,annuelle,40361.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2034,2034,2034,2034,annuelle,20943.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2034,2034,2034,2034,annuelle,19594.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2034,2034,2034,2034,annuelle,40537.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,homme,2035,2035,2035,2035,annuelle,21022.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,femme,2035,2035,2035,2035,annuelle,19666.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,5,ensemble,2035,2035,2035,2035,annuelle,40688.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2020,2020,2020,2020,annuelle,17725.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2020,2020,2020,2020,annuelle,17019.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2020,2020,2020,2020,annuelle,34744.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2021,2021,2021,2021,annuelle,18374.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2021,2021,2021,2021,annuelle,17606.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2021,2021,2021,2021,annuelle,35980.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2022,2022,2022,2022,annuelle,19056.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2022,2022,2022,2022,annuelle,18171.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2022,2022,2022,2022,annuelle,37227.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2023,2023,2023,2023,annuelle,19561.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2023,2023,2023,2023,annuelle,18532.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2023,2023,2023,2023,annuelle,38093.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2024,2024,2024,2024,annuelle,20036.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2024,2024,2024,2024,annuelle,18863.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2024,2024,2024,2024,annuelle,38899.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2025,2025,2025,2025,annuelle,20385.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2025,2025,2025,2025,annuelle,19095.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2025,2025,2025,2025,annuelle,39480.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2026,2026,2026,2026,annuelle,20032.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2026,2026,2026,2026,annuelle,18714.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2026,2026,2026,2026,annuelle,38746.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2027,2027,2027,2027,annuelle,19874.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2027,2027,2027,2027,annuelle,18550.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2027,2027,2027,2027,annuelle,38424.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2028,2028,2028,2028,annuelle,20045.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2028,2028,2028,2028,annuelle,18719.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2028,2028,2028,2028,annuelle,38764.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2029,2029,2029,2029,annuelle,20225.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2029,2029,2029,2029,annuelle,18886.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2029,2029,2029,2029,annuelle,39111.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2030,2030,2030,2030,annuelle,20357.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2030,2030,2030,2030,annuelle,19006.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2030,2030,2030,2030,annuelle,39363.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2031,2031,2031,2031,annuelle,20477.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2031,2031,2031,2031,annuelle,19116.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2031,2031,2031,2031,annuelle,39593.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2032,2032,2032,2032,annuelle,20596.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2032,2032,2032,2032,annuelle,19225.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2032,2032,2032,2032,annuelle,39821.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2033,2033,2033,2033,annuelle,20716.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2033,2033,2033,2033,annuelle,19331.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2033,2033,2033,2033,annuelle,40047.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2034,2034,2034,2034,annuelle,20826.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2034,2034,2034,2034,annuelle,19431.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2034,2034,2034,2034,annuelle,40257.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,homme,2035,2035,2035,2035,annuelle,20920.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,femme,2035,2035,2035,2035,annuelle,19515.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,6,ensemble,2035,2035,2035,2035,annuelle,40435.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2020,2020,2020,2020,annuelle,17218.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2020,2020,2020,2020,annuelle,16471.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2020,2020,2020,2020,annuelle,33689.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2021,2021,2021,2021,annuelle,17640.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2021,2021,2021,2021,annuelle,16903.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2021,2021,2021,2021,annuelle,34543.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2022,2022,2022,2022,annuelle,18292.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2022,2022,2022,2022,annuelle,17490.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2022,2022,2022,2022,annuelle,35782.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2023,2023,2023,2023,annuelle,18973.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2023,2023,2023,2023,annuelle,18056.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2023,2023,2023,2023,annuelle,37029.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2024,2024,2024,2024,annuelle,19480.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2024,2024,2024,2024,annuelle,18422.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2024,2024,2024,2024,annuelle,37902.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2025,2025,2025,2025,annuelle,19961.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2025,2025,2025,2025,annuelle,18756.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2025,2025,2025,2025,annuelle,38717.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2026,2026,2026,2026,annuelle,20066.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2026,2026,2026,2026,annuelle,18763.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2026,2026,2026,2026,annuelle,38829.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2027,2027,2027,2027,annuelle,19719.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2027,2027,2027,2027,annuelle,18388.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2027,2027,2027,2027,annuelle,38107.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2028,2028,2028,2028,annuelle,19837.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2028,2028,2028,2028,annuelle,18491.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2028,2028,2028,2028,annuelle,38328.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2029,2029,2029,2029,annuelle,20048.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2029,2029,2029,2029,annuelle,18685.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2029,2029,2029,2029,annuelle,38733.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2030,2030,2030,2030,annuelle,20202.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2030,2030,2030,2030,annuelle,18826.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2030,2030,2030,2030,annuelle,39028.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2031,2031,2031,2031,annuelle,20332.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2031,2031,2031,2031,annuelle,18945.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2031,2031,2031,2031,annuelle,39277.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2032,2032,2032,2032,annuelle,20454.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2032,2032,2032,2032,annuelle,19054.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2032,2032,2032,2032,annuelle,39508.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,homme,2033,2033,2033,2033,annuelle,20576.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,femme,2033,2033,2033,2033,annuelle,19165.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
population_projettee,7,ensemble,2033,2033,2033,2033,annuelle,39741.0,BANKUI,projection_regional,BANKUI.xlsx - BANKUI.csv
