"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Sorgho blanc1","FCFA/Sac de 100 kg","2025M7","23999.9999999999"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Sorgho blanc1","FCFA/Sac de 100 kg","2025M8","23999.9999999999"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Sorgho blanc1","FCFA/Sac de 100 kg","2025M9","19999.9999999999"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M1","10411.6"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M2","10911.6"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M3","10750"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M4","13000"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M5","13913.7"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M6","13913.7"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M7","12250"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M8","13250"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M9","21000"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M11","18708.2869338697"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M12","20250"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M1","18330.3027798233"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M2","18330.3027798233"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M3","18027.7563773199"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M4","12500"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M5","12500"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M6","12500"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M7","11224.9721603218"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M8","10747.0926301023"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M9","10747.0926301023"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M1","321.917"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M2","271.325"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M3","246.521"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M4","702.251"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M5","1291.2"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M6","1542.2"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M7","736.225"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M8","144.713"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M9","98.65"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M10","215.534"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M11","449.764"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M12","321.636097275619"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M1","262.831"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M2","460.130486488133"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M3","234.030414829199"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M4","410.964154136383"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M5","698.499567310941"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M6","1076.79153621178"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M7","647.817886937174"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M8","385.025468573646"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M9","194.033896585921"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M1","516.401"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M2","528.904"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M3","500"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M4","566.424"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M5","508.198"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M6","533.07"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M7","525"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M8","550"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M9","550"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M10","550"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M11","550"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2024M12","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M1","500"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M2","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M3","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M4","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M5","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M6","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M7","491.296596926344"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M8","482.744692302814"
"Prix moyens mensuels de quelques produits par région","Cascades","Farine de blé","FCFA/kg","2025M9","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M1","443.632"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M2","447.795"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M3","443.94"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M4","504.98"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M5","657.685"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M6","622.682"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M7","632.701"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M8","766.285"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M9","911.458"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M10","635.838"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M11","583.095"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2024M12","598.391942347712"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M1","692.011"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M2","652.183544842284"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M3","758.337546331399"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M4","713.72570971959"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M5","756.409358488949"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M6","767.6087016359"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M7","855.238480316776"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M8","763.603548321213"
"Prix moyens mensuels de quelques produits par région","Cascades","Haricot local blanc","FCFA/kg","2025M9","674.253072665168"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M1","19831.9"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M2","18995.6"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M3","24000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M4","24961"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M5","22332.1"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M6","22500"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M7","24000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M8","30000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M9","36000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M10","36000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M11","21000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2024M12","20999.9999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M1","22000"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M2","26999.9999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M3","28500"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M4","26999.9999999999"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M5","26165.609560569"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M6","26496.854972674"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M7","23496.4533654758"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M8","18165.1468395333"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc1","FCFA/Sac de 100 kg","2025M9","16164.9600824887"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M1","182.274"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M2","210.705"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M3","206.959"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M4","343.936"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M5","228.903"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M6","226.951"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M7","226.629"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M8","276.454"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M9","331.912"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M10","304.985"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M11","202.605"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2024M12","194.515299341117"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2025M1","238.933"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2025M2","245.905310805734"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2025M3","267.745921210316"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2025M4","292.402660735961"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2025M5","271.056796324785"
"Prix moyens mensuels de quelques produits par région","Cascades","Maïs blanc","FCFA/kg","2025M6","280.745496166695"
