"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2024M7","40.6571"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2024M8","38.8889"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2024M9","40.517"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2024M11","89.8742295575008"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2024M12","81.6521"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M1","76.8244459507107"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M2","76.0157212587282"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M3","70.8913523088754"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M4","47.6203461626376"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M5","31.7855971121083"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M6","32.9763724846772"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M7","31.8771600685213"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M8","32.1328628647683"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Bois de chauffe arbre de brousse","FCFA/kg","2025M9","32.3565263136764"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M1","153.273"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M2","166.215"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M3","168.187"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M4","198.64"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M5","178.857"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M6","112.947"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M7","197.228"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M8","198.398"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M9","162.62"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M11","211.684148937602"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2024M12","192.39"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M1","180.947503402791"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M2","179.042683756603"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M3","166.973065075778"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M4","168.161646167448"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M5","166.668518559671"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M6","169.808902702834"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M7","163.582576270397"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M8","174.375553450186"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","Charbon de bois","FCFA/kg","2025M9","171.31410570978"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M1","1761.37"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M2","1108.39"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M3","1122.61"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M4","1254.06"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M5","1124.02"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M6","1124.02"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M7","1108.43"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M8","1056.75"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M9","1040.22"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M10","1081.77"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M11","1167.04133266779"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2024M12","1271.19"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M1","1074.00107218437"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M2","1079.16461825428"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M3","1069.04496764972"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M4","914.906318389248"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M5","914.906318389248"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M6","980.078200292456"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M7","980.078200292456"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M8","945.860327363224"
"Prix moyens mensuels de quelques produits par région","Boucle du Mouhoun","pain en baguette","FCFA/kg","2025M9","957.915175266449"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M1","321.917"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M2","271.325"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M3","246.521"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M4","702.251"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M5","1291.2"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M6","1542.2"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M7","736.225"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M8","144.713"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M9","98.65"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M10","215.534"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M11","449.764"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2024M12","321.636097275619"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M1","262.831"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M2","460.130486488133"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M3","234.030414829199"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M4","410.964154136383"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M5","698.499567310941"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M6","1076.79153621178"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M7","647.817886937174"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M8","385.025468573646"
"Prix moyens mensuels de quelques produits par région","Cascades","Aubergine locale 'koumba'","FCFA/kg","2025M9","194.033896585921"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M1","217.268"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M2","201.695"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M3","160.256"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M4","295.64"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M5","641.163"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M6","653.382"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M7","457.055"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M8","242.987"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M9","260.309"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M10","268.941"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M11","422.229"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2024M12","349.072362997663"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M1","187.774"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M2","137.310187925902"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M3","118.486544409243"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M4","309.325248453101"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M5","489.684452283738"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M6","442.652298475008"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M7","824.035296852013"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M8","370.03484197183"
"Prix moyens mensuels de quelques produits par région","Cascades","Chou vert","FCFA/kg","2025M9","350.266511814926"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M1","166.535"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M2","185.214"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M3","116.186"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M4","167.269"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M5","192.51"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M6","227.174"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M7","150.318"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M8","135.603"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M9","182.431"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M10","187.806"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M11","196.302"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2024M12","195.447002630393"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M1","155.275"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M2","162.452866508429"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M3","166.6184384006"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M4","167.630941823082"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M5","349.778435394568"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M6","127.475015268398"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M7","209.630589110117"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M8","273.875371087946"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles fraîches d'oseille","FCFA/kg","2025M9","192.342818711866"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles séchées de baobab","FCFA/kg","2024M1","1761.2"
"Prix moyens mensuels de quelques produits par région","Cascades","Feuilles séchées de baobab","FCFA/kg","2024M2","957.482"
