date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2018-03-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,333,0.63
2018-03-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,189,0.36
2018-03-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,333,0.63
2018-03-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,450,0.85
2018-03-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,200,0.38
2018-03-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,313,0.59
2018-03-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,212,0.4
2018-03-15,EST,KOMANDJARI,Haaba,3377,13.02,0.79,cereals and tubers,Millet,73,KG,actual,Retail,XOF,232,0.44
2018-03-15,EST,KOMANDJARI,Haaba,3377,13.02,0.79,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,200,0.38
2018-03-15,EST,KOMANDJARI,Haaba,3377,13.02,0.79,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,394,0.75
2018-03-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,132,0.25
2018-03-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,cereals and tubers,Millet,73,KG,actual,Retail,XOF,198,0.38
2018-03-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,282,0.54
2018-03-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,345,0.65
2018-03-15,EST,TAPOA,Diapaga,3367,12.03,1.82,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,181,0.34
2018-03-15,EST,TAPOA,Diapaga,3367,12.03,1.82,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,333,0.63
2018-03-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Millet,73,KG,actual,Retail,XOF,246,0.47
2018-03-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,190,0.36
2018-03-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,433,0.82
2018-03-15,HAUTS-BASSINS,HOUET,Bobo Dioulasso,2569,11.18,-4.28,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,22500,42.72
2018-03-15,HAUTS-BASSINS,HOUET,Bobo Dioulasso,2569,11.18,-4.28,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,15000,28.48
2018-03-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,120,0.23
2018-03-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,317,0.6
2018-03-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,329,0.62
2018-03-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,513,0.97
2018-03-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,167,0.32
2018-03-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Millet,73,KG,actual,Retail,XOF,250,0.47
2018-03-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,209,0.4
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Millet,73,KG,actual,Retail,XOF,250,0.47
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,278,0.53
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,175,0.33
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,325,0.62
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,417,0.79
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,179,0.34
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,156,0.3
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Millet,73,KG,actual,Retail,XOF,269,0.51
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,409,0.78
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,350,0.66
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,206,0.39
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,440,0.84
2018-03-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,286,0.54
2018-03-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,137,0.26
2018-03-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,313,0.59
2018-03-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,160,0.3
2018-03-15,HAUTS-BASSINS,TUY,Houndé,3379,11.49,-3.52,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,311,0.59
2018-03-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,169,0.32
2018-03-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,381,0.72
2018-03-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,187,0.36
2018-03-15,NORD,LOROUM,Titao,3397,13.77,-2.07,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,211,0.4
2018-03-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,177,0.34
2018-03-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,210,0.4
2018-03-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,352,0.67
2018-03-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,337,0.64
2018-03-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,193,0.37
2018-03-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,cereals and tubers,Millet,73,KG,actual,Retail,XOF,252,0.48
2018-03-15,NORD,YATENGA,Ouahigouya,1893,13.57,-2.41,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,333,0.63
2018-03-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,185,0.35
2018-03-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,197,0.37
2018-03-15,NORD,ZONDOMA,Gourcy,136,13.21,-2.36,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,357,0.68
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,cereals and tubers,Millet,73,KG,actual,Retail,XOF,232,0.44
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,317,0.6
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,179,0.34
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,338,0.64
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Mogtédo,3385,12.28,-0.84,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,521,0.99
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Zorgho,3403,12.25,-0.62,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,199,0.38
2018-03-15,PLATEAU-CENTRAL,GANZOURGOU,Zorgho,3403,12.25,-0.62,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,528,1
2018-03-15,PLATEAU-CENTRAL,KOURWÉOGO,Bousse,130,12.66,-1.89,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,176,0.33
2018-03-15,PLATEAU-CENTRAL,KOURWÉOGO,Bousse,130,12.66,-1.89,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,357,0.68
2018-03-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,180,0.34
2018-03-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,341,0.65
2018-03-15,PLATEAU-CENTRAL,OUBRITENGA,Ziniaré,3402,12.58,-1.3,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,367,0.7
2018-03-15,SAHEL,OUDALAN,Gorom Gorom,135,14.44,-0.24,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,222,0.42
2018-03-15,SAHEL,SOUM,Arbinda,3361,14.23,-0.86,cereals and tubers,Millet,73,KG,actual,Retail,XOF,254,0.48
2018-03-15,SAHEL,SOUM,Arbinda,3361,14.23,-0.86,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,400,0.76
2018-03-15,SAHEL,SOUM,Arbinda,3361,14.23,-0.86,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,374,0.71
2018-03-15,SAHEL,SOUM,Arbinda,3361,14.23,-0.86,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,366,0.69
2018-03-15,SAHEL,SOUM,Djibo,132,14.1,-1.63,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,207,0.39
2018-03-15,SAHEL,SOUM,Djibo,132,14.1,-1.63,cereals and tubers,Millet,73,KG,actual,Retail,XOF,227,0.43
2018-03-15,SAHEL,SOUM,Djibo,132,14.1,-1.63,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,219,0.42
2018-03-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,228,0.43
2018-03-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,26000,49.36
2018-03-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Millet,73,KG,actual,Retail,XOF,308,0.58
2018-03-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,35000,66.45
2018-03-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,22000,41.77
2018-03-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,375,0.71
2018-03-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,181,0.34
2018-03-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,442,0.84
2018-03-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Millet,73,KG,actual,Retail,XOF,265,0.5
2018-03-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,400,0.76
2018-03-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,223,0.42
2018-03-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,445,0.84
2018-03-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,377,0.72
2018-03-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Millet,73,KG,actual,Retail,XOF,266,0.51
2018-03-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,207,0.39
2018-03-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,142,0.27
2018-03-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Millet,73,KG,actual,Retail,XOF,225,0.43
2018-03-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,350,0.66
2018-03-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,195,0.37
2018-03-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,370,0.7
2018-03-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,365,0.69
2018-03-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Millet,73,KG,actual,Retail,XOF,214,0.41
2018-03-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,400,0.76
2018-03-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,189,0.36
2018-03-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,381,0.72
2018-03-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,153,0.29
2018-03-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,cereals and tubers,Millet,73,KG,actual,Retail,XOF,241,0.46
2018-03-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,220,0.42
2018-03-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,400,0.76
2018-03-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,477,0.91
2018-03-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,398,0.76
2018-03-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,180,0.34
2018-03-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,335,0.64
2018-03-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,216,0.41
2018-03-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,401,0.76
2018-03-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,265,0.5
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,179,0.33
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Millet,73,KG,actual,Retail,XOF,226,0.42
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,318,0.59
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,403,0.74
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,141,0.26
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Millet,73,KG,actual,Retail,XOF,203,0.37
2018-04-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,234,0.43
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,146,0.27
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Millet,73,KG,actual,Retail,XOF,186,0.34
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,375,0.69
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,326,0.6
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,151,0.28
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,323,0.6
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,401,0.74
2018-04-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,223,0.41
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Millet,73,KG,actual,Retail,XOF,195,0.36
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,291,0.54
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,236,0.44
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,177,0.33
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,22000,40.62
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Millet,73,KG,actual,Retail,XOF,201,0.37
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,40000,73.85
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,296,0.55
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,18000,33.23
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,388,0.72
2018-04-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,481,0.89
2018-04-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,163,0.3
2018-04-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,21000,38.77
2018-04-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,40000,73.85
2018-04-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,18000,33.23
2018-04-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,185,0.34
2018-04-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,382,0.71
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,167,0.31
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,400,0.74
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,300,0.55
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,166,0.31
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,313,0.58
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,183,0.34
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Millet,73,KG,actual,Retail,XOF,200,0.37
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,167,0.31
2018-04-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,186,0.34
2018-04-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,181,0.33
2018-04-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,cereals and tubers,Millet,73,KG,actual,Retail,XOF,235,0.43
2018-04-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,389,0.72
2018-04-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,cereals and tubers,Millet,73,KG,actual,Retail,XOF,275,0.51
2018-04-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,200,0.37
2018-04-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,393,0.73
2018-04-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,389,0.72
2018-04-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,150,0.28
2018-04-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Millet,73,KG,actual,Retail,XOF,269,0.5
2018-04-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,356,0.66
2018-04-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,225,0.42
2018-04-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,385,0.71
2018-04-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,202,0.37
2018-04-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,225,0.42
2018-04-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,425,0.78
2018-04-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XOF,583,1.08
2018-04-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,pulses and nuts,Groundnuts (unshelled),118,KG,actual,Retail,XOF,458,0.85
2018-04-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,172,0.32
2018-04-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,22500,41.54
2018-04-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,19000,35.08
